,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
32,Control_v1_32,27.5625,(),inf,192,0.960167715,0.898163606,0.847345133,0.761324042,0.86,0.855106888,0.900203666,0.822525597,0.767895879,0.872437358,0.925252525,0.955595027,0.813163482,0.846899225,0.881147541,0.791208791,0.928571429,0.921606119,0.725409836,0.72952381,458,0,10,1,0,6,5,4,11,0,0,538,7,3,2,2,1,2,8,0,2,14,383,13,4,4,7,18,24,2,2,9,24,437,0,16,4,6,14,4,0,6,4,1,430,0,15,6,10,16,5,8,2,39,3,360,16,2,17,3,5,1,4,0,7,6,442,2,9,0,1,1,5,8,4,0,0,482,5,17,1,18,11,56,7,19,1,7,354,14,3,4,2,16,43,8,0,57,9,383
33,Control_v1_33,29.453125,(),inf,205,0.936605317,0.908934708,0.790419162,0.857142857,0.887234043,0.869879518,0.905857741,0.81270903,0.749518304,0.837160752,0.925252525,0.939609236,0.840764331,0.779069767,0.854508197,0.793406593,0.909663866,0.929254302,0.797131148,0.763809524,458,0,17,1,1,4,5,4,5,0,0,529,16,1,1,2,1,3,10,0,5,10,396,5,4,4,6,14,25,2,2,9,32,402,2,18,4,9,29,9,2,6,2,0,417,0,16,8,8,29,10,8,7,22,1,361,12,3,26,5,4,1,12,0,8,7,433,2,9,0,1,1,7,3,3,0,0,486,6,16,2,13,10,27,5,16,1,8,389,17,5,5,2,8,28,3,0,61,12,401
34,Control_v1_34,25.71875,(),inf,184,0.931102362,0.913194444,0.807127883,0.828343313,0.901531729,0.875,0.89,0.894230769,0.770186335,0.793594306,0.955555556,0.934280639,0.817409766,0.804263566,0.844262295,0.8,0.93487395,0.889101338,0.762295082,0.84952381,473,0,10,0,1,1,5,2,3,0,0,526,19,2,1,2,0,3,10,0,5,12,385,16,3,3,6,13,26,2,4,7,28,415,2,18,5,5,19,13,1,4,4,0,412,0,18,6,8,35,10,8,3,21,1,364,18,0,23,7,6,1,7,0,6,4,445,1,6,0,1,1,9,5,3,0,0,465,6,33,3,14,10,32,4,19,3,5,372,26,5,3,2,10,24,5,0,20,10,446
35,Control_v1_35,27.34375,(),inf,195,0.948559671,0.921465969,0.795959596,0.840080972,0.873727088,0.841059603,0.917021277,0.928131417,0.746153846,0.822975518,0.931313131,0.937833037,0.836518047,0.804263566,0.879098361,0.837362637,0.905462185,0.864244742,0.795081967,0.832380952,461,0,14,1,1,5,3,1,8,1,0,528,14,1,1,2,1,1,15,0,5,12,394,12,5,3,5,8,25,2,3,7,29,415,2,19,4,4,27,6,0,5,5,0,429,1,12,2,8,26,6,7,5,20,1,381,13,0,20,2,4,1,12,0,7,8,431,1,11,1,1,1,11,8,5,0,0,452,6,39,2,8,10,29,5,23,1,5,388,17,4,4,1,8,35,11,0,13,12,437
36,Control_v1_36,25.96875,(),inf,182,0.960416667,0.900662252,0.838137472,0.808880309,0.888888889,0.826839827,0.890909091,0.888667992,0.75210084,0.810861423,0.931313131,0.96625222,0.802547771,0.812015504,0.868852459,0.83956044,0.926470588,0.854684512,0.733606557,0.824761905,461,0,10,1,1,6,5,3,7,1,0,544,5,3,2,2,0,1,6,0,4,14,378,16,5,3,8,12,29,2,2,8,26,419,2,17,5,6,26,5,0,5,4,0,424,0,17,6,7,25,4,7,2,23,1,382,14,1,20,1,2,1,7,0,8,7,441,1,8,1,1,1,11,7,4,0,0,447,5,47,3,20,7,37,4,31,4,5,358,19,3,4,1,12,26,14,1,21,10,433
37,Control_v1_37,28.390625,(),inf,194,0.934131737,0.881685575,0.832608696,0.821073559,0.838709677,0.836283186,0.912681913,0.881040892,0.782608696,0.867678959,0.945454545,0.96625222,0.813163482,0.800387597,0.905737705,0.830769231,0.922268908,0.906309751,0.737704918,0.761904762,468,0,11,1,0,4,5,4,2,0,0,544,7,1,1,2,1,1,6,0,6,16,383,12,4,6,7,14,21,2,3,9,26,413,2,25,4,8,19,7,1,5,3,1,442,1,12,3,8,12,8,7,4,20,2,378,11,0,23,2,5,2,6,0,7,7,439,1,8,1,2,2,10,7,6,0,0,474,3,19,4,27,8,35,8,21,2,5,360,18,4,5,2,13,55,8,0,28,10,400
38,Control_v1_38,29.703125,(),inf,208,0.950920245,0.905660377,0.825902335,0.820866142,0.89154013,0.873205742,0.866795367,0.899224806,0.751953125,0.830152672,0.939393939,0.937833037,0.825902335,0.808139535,0.842213115,0.802197802,0.943277311,0.887189293,0.788934426,0.828571429,465,0,8,1,1,2,6,3,9,0,0,528,18,1,1,1,1,1,12,0,4,10,389,12,3,3,10,10,28,2,2,9,26,417,2,20,7,7,20,6,0,6,5,1,411,0,22,3,9,31,8,8,2,25,2,365,16,0,26,3,4,1,4,0,6,5,449,1,6,0,1,1,10,6,5,0,0,464,5,31,1,14,7,34,5,16,5,5,385,16,4,6,2,11,25,6,2,22,12,435
39,Control_v1_39,36.078125,(),inf,255,0.942622951,0.922671353,0.757062147,0.798095238,0.869387755,0.853080569,0.893660532,0.904572565,0.738188976,0.856842105,0.929292929,0.93250444,0.853503185,0.812015504,0.87295082,0.791208791,0.918067227,0.86998088,0.768442623,0.775238095,460,0,17,1,1,2,7,2,5,0,0,525,19,1,2,1,0,1,14,0,5,9,402,12,2,3,6,7,23,2,3,6,33,419,2,19,5,4,23,2,1,6,6,1,426,0,17,3,10,18,8,7,6,25,1,360,13,1,30,4,3,1,13,0,6,7,437,1,8,0,2,1,13,13,3,0,0,455,6,30,1,10,19,41,5,20,1,4,375,12,5,4,3,12,42,10,3,25,14,407
40,Control_v1_40,29.90625,(),inf,208,0.962264151,0.928571429,0.760377358,0.820866142,0.882599581,0.859903382,0.893877551,0.869724771,0.762096774,0.836978131,0.927272727,0.923623446,0.855626327,0.808139535,0.862704918,0.782417582,0.920168067,0.906309751,0.774590164,0.801904762,459,0,17,1,1,3,5,3,6,0,0,520,24,1,2,1,1,1,13,0,1,9,403,12,3,4,7,11,19,2,3,6,36,417,1,16,5,4,23,5,0,5,5,0,421,0,17,6,8,26,6,7,5,28,2,356,15,3,30,3,3,1,14,0,6,5,438,1,7,1,1,1,9,8,3,0,0,474,3,24,1,7,15,31,5,21,2,7,378,21,3,4,2,10,33,8,0,35,9,421
41,Control_v1_41,29.71875,(),inf,214,0.952282158,0.911111111,0.841409692,0.862869198,0.856854839,0.844594595,0.87109375,0.893333333,0.763527054,0.820415879,0.927272727,0.946714032,0.81104034,0.792635659,0.870901639,0.824175824,0.93697479,0.896749522,0.780737705,0.826666667,459,0,13,1,1,5,5,2,9,0,0,533,11,1,2,3,1,2,10,0,2,12,382,14,5,3,9,17,25,2,3,8,27,409,2,21,7,8,21,10,1,4,3,0,425,1,19,4,8,23,7,8,1,15,3,375,21,1,20,4,4,1,6,0,6,6,446,1,6,0,1,1,4,2,4,0,0,469,6,36,1,14,5,27,9,22,4,5,381,20,4,4,2,5,39,8,0,16,13,434
42,Control_v1_42,31.375,(),inf,222,0.948347107,0.899833055,0.791666667,0.824457594,0.840155945,0.876213592,0.887983707,0.8996139,0.769230769,0.853556485,0.927272727,0.957371226,0.847133758,0.810077519,0.883196721,0.793406593,0.915966387,0.891013384,0.778688525,0.777142857,459,0,20,1,1,3,5,3,3,0,0,539,9,1,1,2,1,1,9,0,2,12,399,12,5,3,6,9,21,2,2,9,33,418,2,13,5,4,26,4,1,6,6,0,431,0,16,5,7,16,8,8,6,25,1,361,19,0,24,3,5,1,12,0,7,6,436,1,7,1,2,1,8,8,5,0,0,466,5,28,1,18,9,33,6,18,2,5,380,16,4,5,2,9,54,6,1,24,12,408
