,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
61,round_to_0_v1_61,44.015625,(),inf,185,0.935742972,0.931458699,0.816283925,0.795066414,0.874743326,0.857819905,0.88247012,0.878731343,0.800453515,0.816326531,0.941414141,0.941385435,0.83014862,0.812015504,0.87295082,0.795604396,0.930672269,0.900573614,0.723360656,0.838095238,466,0,15,1,0,3,4,3,3,0,0,530,10,6,2,3,1,4,7,0,6,11,391,13,4,3,7,15,19,2,3,6,29,419,2,18,6,8,15,10,1,3,5,0,426,0,17,4,6,26,6,6,4,25,2,362,19,1,23,7,5,1,7,0,8,5,443,1,6,0,1,1,7,9,4,0,0,471,2,28,5,8,9,44,10,22,5,6,353,26,5,3,2,10,29,6,0,23,7,440
62,round_to_0_v1_62,45.078125,(),inf,187,0.95625,0.917098446,0.817805383,0.860813704,0.860557769,0.862068966,0.9,0.8996139,0.733944954,0.848303393,0.927272727,0.943161634,0.838641189,0.779069767,0.885245902,0.824175824,0.926470588,0.891013384,0.819672131,0.80952381,459,0,11,1,1,4,5,4,10,0,0,531,10,1,2,1,1,2,15,0,3,11,395,10,5,3,7,12,23,2,2,8,32,402,2,18,5,6,31,10,1,5,4,0,432,0,15,4,11,16,6,8,6,19,1,375,14,1,23,2,3,1,5,0,7,8,441,1,10,0,1,1,9,4,3,0,0,466,7,32,1,11,9,24,5,17,2,5,400,14,4,3,2,6,44,9,0,17,15,425
63,round_to_0_v1_63,43.921875,(),inf,182,0.934,0.921465969,0.814663951,0.812865497,0.877800407,0.824945295,0.884920635,0.909803922,0.772442589,0.863070539,0.943434343,0.937833037,0.8492569,0.808139535,0.883196721,0.828571429,0.93697479,0.887189293,0.758196721,0.792380952,467,0,11,1,0,5,5,2,4,0,0,528,16,1,1,3,1,1,12,0,5,12,400,9,4,3,7,8,22,1,3,7,30,417,2,21,4,4,23,5,1,4,3,0,431,1,20,3,9,16,8,7,2,26,1,377,15,0,15,4,5,1,6,0,6,6,446,1,5,0,2,1,10,8,4,0,0,464,6,28,4,10,11,38,4,31,4,4,370,12,5,3,2,13,38,10,2,23,13,416
64,round_to_0_v1_64,42.765625,(),inf,179,0.953974895,0.905084746,0.848837209,0.806754221,0.884696017,0.879227053,0.894949495,0.87012987,0.726256983,0.848126233,0.921212121,0.948490231,0.774946921,0.833333333,0.864754098,0.8,0.930672269,0.896749522,0.799180328,0.819047619,456,0,8,2,1,5,5,4,14,0,0,534,12,2,1,1,1,2,10,0,4,14,365,25,4,5,7,12,33,2,2,9,19,430,2,13,5,5,26,5,1,4,3,0,422,0,15,7,9,27,4,8,3,21,3,364,16,1,32,3,5,1,5,0,6,5,443,1,9,1,1,1,8,12,3,0,0,469,3,26,1,15,6,34,6,15,3,5,390,13,4,4,1,7,29,6,0,33,11,430
65,round_to_0_v1_65,48.859375,(),3.868778835,204,0.944672131,0.915662651,0.835886214,0.81547619,0.888421053,0.862318841,0.884,0.873626374,0.722735675,0.856275304,0.931313131,0.944937833,0.81104034,0.796511628,0.864754098,0.784615385,0.928571429,0.912045889,0.801229508,0.805714286,461,0,11,1,1,4,5,4,8,0,0,532,8,3,2,2,1,1,14,0,5,12,382,13,4,3,8,13,29,2,2,8,28,411,1,18,7,8,27,6,1,6,3,0,422,0,16,5,10,25,8,8,3,22,1,357,18,1,33,4,4,1,6,0,7,5,442,1,9,1,1,1,6,10,4,0,0,477,5,19,2,9,8,34,4,17,3,6,391,14,4,4,2,10,29,8,0,30,15,423
66,round_to_0_v1_66,45.484375,(),inf,190,0.942268041,0.923344948,0.795131846,0.791353383,0.905617978,0.826484018,0.889112903,0.910358566,0.72972973,0.843326886,0.923232323,0.941385435,0.832271762,0.815891473,0.825819672,0.795604396,0.926470588,0.873804971,0.774590164,0.83047619,457,0,18,1,0,4,6,3,6,0,0,530,11,2,1,3,1,1,14,0,5,12,392,12,3,4,7,8,26,2,2,6,30,421,1,18,4,3,25,6,2,5,5,0,403,3,20,5,13,32,5,6,5,29,0,362,14,0,31,3,4,1,9,0,6,6,441,1,8,0,2,1,13,14,4,0,0,457,5,27,4,10,8,43,3,24,3,4,378,11,4,3,2,10,24,14,0,20,12,436
67,round_to_0_v1_67,54.140625,(),3.468972597,226,0.950617284,0.932384342,0.845474614,0.770723104,0.887473461,0.820512821,0.908141962,0.884615385,0.760824742,0.827111984,0.933333333,0.930728242,0.813163482,0.846899225,0.856557377,0.843956044,0.913865546,0.879541109,0.756147541,0.801904762,462,0,8,3,1,7,4,4,6,0,0,524,10,2,1,2,0,1,23,0,4,12,383,20,4,8,6,11,21,2,2,5,21,437,1,19,4,4,15,8,1,4,4,2,418,2,16,6,11,24,6,7,1,25,1,384,13,2,15,1,5,1,9,0,8,7,435,1,9,1,1,1,10,10,3,0,0,460,4,34,1,5,5,54,4,27,1,4,369,18,4,3,2,14,30,12,0,27,12,421
68,round_to_0_v1_68,48.515625,(),inf,203,0.954545455,0.923758865,0.780392157,0.806818182,0.902934537,0.896907216,0.895705521,0.921649485,0.747433265,0.749196141,0.933333333,0.925399645,0.845010616,0.825581395,0.819672131,0.764835165,0.920168067,0.854684512,0.745901639,0.887619048,462,0,13,1,1,3,6,3,6,0,0,521,20,1,2,1,0,1,17,0,3,9,398,12,4,3,7,11,22,2,2,6,31,426,1,10,4,6,17,13,1,4,4,0,400,0,17,4,7,51,4,7,5,32,2,348,15,1,31,10,5,1,10,0,7,5,438,1,8,1,1,1,11,8,3,0,0,447,4,48,2,12,16,40,4,15,2,2,364,31,4,3,2,8,19,3,0,9,11,466
69,round_to_0_v1_69,44.15625,(),inf,185,0.946721311,0.907692308,0.775390625,0.795761079,0.881742739,0.872235872,0.892276423,0.889320388,0.775510204,0.799642218,0.933333333,0.943161634,0.842887473,0.800387597,0.870901639,0.78021978,0.922268908,0.875717017,0.700819672,0.851428571,462,0,16,2,1,4,5,4,1,0,0,531,16,2,1,1,1,1,10,0,4,10,397,13,4,3,7,12,19,2,2,7,39,413,2,14,7,5,16,11,0,6,4,0,425,1,14,6,6,26,7,8,5,24,3,355,17,1,27,8,5,1,6,0,7,6,439,2,9,1,1,1,12,10,4,0,0,458,3,34,3,16,15,46,9,20,2,5,342,30,4,5,2,9,26,3,0,21,8,447
70,round_to_0_v1_70,47.546875,(),inf,205,0.959830867,0.922942207,0.784313725,0.825651303,0.910958904,0.846330275,0.86888454,0.924686192,0.757201646,0.769230769,0.917171717,0.936056838,0.8492569,0.798449612,0.817622951,0.810989011,0.932773109,0.845124283,0.754098361,0.876190476,454,0,18,1,1,4,8,2,6,1,0,527,12,2,2,1,0,1,18,0,4,10,400,12,3,4,7,9,20,2,2,9,33,412,1,18,7,3,19,12,1,4,5,0,399,1,21,3,6,48,4,7,6,18,1,369,21,0,24,5,1,1,10,0,6,4,444,1,9,0,2,1,11,12,4,0,0,442,7,44,1,9,13,32,5,26,3,5,368,26,4,3,2,10,16,9,0,12,9,460
