,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
64,round_to_0_v1_64,19.578125,100,inf,16,0.972972972972973,0.992467043314501,0.8037578288100209,0.815929203539823,0.8589473684210527,0.9413265306122449,0.9230769230769231,0.886654478976234,0.6434231378763867,0.8879120879120879,0.8727272727272727,0.9360568383658969,0.8174097664543525,0.8934108527131783,0.8360655737704918,0.810989010989011,0.9327731092436975,0.9273422562141491,0.8319672131147541,0.7695238095238095,432,0,14,0,1,6,13,2,26,1,0,527,19,1,1,0,0,3,12,0,1,0,385,10,5,1,4,15,48,2,1,0,26,461,2,3,2,5,13,3,0,0,2,2,408,1,7,8,39,21,1,2,2,35,4,369,10,3,26,3,3,1,3,0,3,6,444,0,16,0,1,0,10,7,1,0,1,485,9,9,4,1,16,30,15,2,0,2,406,12,1,0,2,19,35,4,0,24,36,404
65,round_to_0_v1_65,17.765625,100,9.878636813505251,14,0.7924528301886793,0.9235074626865671,0.6280701754385964,0.5897790055248618,0.8201581027667985,0.9324324324324325,0.8952991452991453,0.9416243654822335,0.532608695652174,0.6292286874154263,0.9333333333333333,0.8792184724689165,0.7600849256900213,0.8275193798449613,0.8504098360655737,0.6065934065934065,0.8802521008403361,0.7093690248565966,0.20081967213114754,0.8857142857142857,462,0,18,0,6,2,2,1,1,3,3,495,7,45,8,1,1,0,3,0,17,8,358,24,19,3,2,8,13,19,6,4,38,427,2,4,1,3,11,20,1,0,4,1,415,0,3,4,1,59,10,1,19,80,6,276,23,1,27,12,12,2,4,5,14,1,419,0,10,9,5,14,8,0,2,0,0,371,15,108,65,2,110,135,7,7,17,3,98,44,2,10,4,7,27,2,0,3,5,465
66,round_to_0_v1_66,22.59375,100,8.515434935491704,18,0.9533678756476683,0.9051724137931034,0.6504065040650406,0.32755775577557755,0.742152466367713,0.7766233766233767,0.8047058823529412,0.9563953488372093,0.23850574712643677,0.6088631984585742,0.7434343434343434,0.7460035523978685,0.16985138004246284,0.7693798449612403,0.6782786885245902,0.6571428571428571,0.7184873949579832,0.6290630975143403,0.3401639344262295,0.6019047619047619,368,0,1,92,1,1,2,2,23,5,0,420,0,49,5,3,1,0,66,19,1,10,80,135,18,2,69,3,152,1,2,3,5,397,4,11,3,2,81,8,1,0,11,16,331,4,2,1,30,92,9,4,3,78,3,299,5,0,51,3,1,2,19,42,12,18,342,0,37,3,1,7,0,88,14,0,0,329,24,60,1,17,4,248,9,30,1,0,166,12,2,1,0,67,49,17,0,7,66,316
67,round_to_0_v1_67,87.515625,100,2.796942042915897,70,0.9592476489028213,0.9747899159663865,0.8329113924050633,0.6912442396313364,0.9310344827586207,0.480083857442348,0.9238578680203046,0.8266129032258065,0.4143126177024482,0.35353535353535354,0.6181818181818182,0.8241563055062167,0.6985138004246284,0.5813953488372093,0.5532786885245902,0.5032967032967033,0.7647058823529411,0.7839388145315488,0.45081967213114754,0.8,306,0,3,14,0,37,8,0,3,124,0,464,1,1,1,41,2,42,5,6,1,3,329,17,3,9,8,3,67,31,1,0,26,300,1,34,2,9,43,100,3,2,5,7,270,12,4,2,55,128,1,3,8,49,1,229,3,7,41,113,3,1,9,4,2,17,364,0,12,64,3,1,3,2,0,3,0,410,42,59,0,2,4,28,2,75,2,12,220,143,1,0,7,12,10,20,1,11,43,420
68,round_to_0_v1_68,22.921875,100,inf,19,0.7039473684210527,0.9825581395348837,0.8552915766738661,0.960880195599022,0.9193954659949622,0.8644444444444445,0.9642857142857143,0.8591800356506238,0.5044585987261146,0.8294736842105264,0.8646464646464647,0.9005328596802842,0.8407643312101911,0.7616279069767442,0.7479508196721312,0.8549450549450549,0.680672268907563,0.9216061185468452,0.8114754098360656,0.7504761904761905,428,0,12,0,4,9,1,2,39,0,23,507,7,0,4,0,1,17,3,1,18,2,396,2,4,1,0,11,36,1,19,1,23,393,0,26,1,7,40,6,3,1,5,1,365,5,5,12,34,57,10,2,0,4,0,389,2,2,46,0,6,1,0,0,1,7,324,0,135,2,12,0,11,1,2,0,0,482,6,9,59,2,5,3,5,5,2,6,396,5,30,0,4,5,12,8,0,22,50,394
69,round_to_0_v1_69,24.359375,100,2.7459032163590806,20,0.9028213166144201,0.8047538200339559,0.3684931506849315,0.263668430335097,0.9113573407202216,0.4932821497120921,0.7840172786177105,0.4856115107913669,0.2534246575342466,0.6006389776357828,0.5818181818181818,0.8419182948490231,0.5711252653927813,0.5794573643410853,0.6741803278688525,0.5648351648351648,0.7626050420168067,0.25812619502868067,0.15163934426229508,0.3580952380952381,288,1,77,76,0,1,8,4,37,3,1,474,26,42,1,4,0,14,1,0,0,19,269,109,4,4,13,17,33,3,3,7,101,299,2,17,13,9,62,3,2,4,25,20,329,25,15,11,3,54,6,5,50,97,3,257,12,3,21,1,2,10,51,30,1,2,363,4,12,1,7,37,41,174,5,20,17,135,30,57,3,26,80,176,2,101,1,22,74,3,7,6,10,111,14,90,21,59,19,188
70,round_to_0_v1_70,72.25,100,1.5373408574453227,59,0.9428571428571428,0.90625,0.5968992248062015,0.3044189852700491,0.6515151515151515,0.95,0.5544041450777202,0.9304123711340206,0.2944507361268403,0.2730290456431535,0.3333333333333333,0.7726465364120781,0.49044585987261147,0.36046511627906974,0.1762295081967213,0.33406593406593404,0.6743697478991597,0.6902485659655831,0.5327868852459017,0.6266666666666667,165,10,21,31,5,1,102,3,77,80,0,435,14,61,1,0,3,0,35,14,4,3,231,50,1,0,14,15,40,113,0,15,13,186,1,1,4,7,197,92,1,0,10,34,86,1,37,2,40,277,3,8,17,80,4,152,37,0,74,80,0,1,5,22,5,0,321,0,47,75,0,2,27,23,5,1,3,361,36,65,0,4,34,75,6,0,29,0,260,80,2,2,15,49,18,4,29,0,77,329
71,round_to_0_v1_71,19.703125,100,inf,16,0.8875502008032129,0.7980613893376414,0.7061855670103093,0.7879417879417879,0.944954128440367,0.7891440501043842,0.7305785123966942,0.935,0.750599520383693,0.84472049689441,0.8929292929292929,0.8774422735346359,0.8726114649681529,0.7344961240310077,0.8442622950819673,0.8307692307692308,0.9285714285714286,0.7151051625239006,0.6413934426229508,0.7771428571428571,442,0,6,10,0,18,18,0,0,1,0,494,25,2,1,2,23,1,15,0,2,0,411,17,2,3,19,2,14,1,8,14,27,379,1,8,32,4,36,7,0,16,8,1,412,4,17,6,2,22,19,8,3,16,0,378,17,1,10,3,8,4,8,1,0,4,442,0,1,8,3,1,73,41,3,11,1,374,5,11,11,55,19,7,2,33,26,0,313,22,5,27,2,7,15,18,10,12,21,408
72,round_to_0_v1_72,41.078125,100,inf,33,0.9765807962529274,0.8176382660687593,0.8361774744027304,0.8487394957983193,0.7985212569316081,0.891647855530474,0.7960396039603961,0.9154334038054969,0.512022630834512,0.7746781115879828,0.8424242424242424,0.9715808170515098,0.5201698513800425,0.7829457364341085,0.8852459016393442,0.8681318681318682,0.8445378151260504,0.8279158699808795,0.7418032786885246,0.6876190476190476,417,0,11,0,1,3,2,6,52,3,0,547,0,0,1,1,2,5,6,1,0,8,245,7,1,3,79,7,108,13,0,13,18,404,2,12,4,4,55,4,1,16,3,0,432,0,6,3,19,8,3,1,0,15,2,395,6,1,31,1,0,3,0,0,2,18,402,0,50,1,0,6,3,45,9,1,0,433,7,19,2,31,10,2,14,6,1,5,362,55,4,44,3,3,77,4,3,9,17,361
73,round_to_0_v1_73,57.5625,100,inf,47,0.9724770642201835,0.9168053244592346,0.9033816425120773,0.5069817400644469,0.5994729907773386,0.8584905660377359,0.8516260162601627,0.9719222462203023,0.8599221789883269,0.7993920972644377,0.8565656565656565,0.9786856127886323,0.7940552016985138,0.9147286821705426,0.9323770491803278,0.6,0.8802521008403361,0.8604206500956023,0.45286885245901637,0.5009523809523809,424,0,1,57,3,2,7,0,1,0,0,551,2,4,2,2,0,1,0,1,3,8,374,53,8,0,9,4,10,2,1,0,16,472,7,4,4,2,5,5,0,3,7,4,455,0,10,1,2,6,3,5,0,115,7,273,29,0,15,8,1,4,3,30,10,6,419,0,3,0,2,5,7,29,21,0,0,450,0,9,1,23,3,149,14,28,13,1,221,35,1,2,1,18,232,3,1,4,0,263
