,Model Name,Loss,Precision,Recall
0,SINGLE_2,3.326771855354309,0.5741882026195526,0.5514000058174133
0,SINGLE_3,3.5750513076782227,0.5411150455474854,0.5094500035047531
0,SINGLE_4,3.74893319606781,0.5389457643032074,0.5095999985933304
0,SINGLE_5,3.406855821609497,0.5249176919460297,0.48454999923706055
0,SINGLE_6,3.010461211204529,0.5567007064819336,0.5169999897480011
