,Train Time,Loss Value,Iterations,Class_0_precision,Class_1_precision,Class_2_precision,Class_3_precision,Class_4_precision,Class_5_precision,Class_6_precision,Class_7_precision,Class_8_precision,Class_9_precision,Class_0_recal,Class_1_recal,Class_2_recal,Class_3_recal,Class_4_recal,Class_5_recal,Class_6_recal,Class_7_recal,Class_8_recal,Class_9_recal,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
0,38.0625,1.6194331283029815,83.0,0.9825174825174825,0.22241144414168937,0.0,0.0,0.0,0.14285714285714285,0.0,0.24351701782820098,0.0,0.0,0.8992,0.9939117199391172,0.0,0.0,0.0,0.004073319755600814,0.0,0.9332298136645962,0.0,0.0,562.0,27.0,0.0,2.0,0.0,9.0,0.0,24.0,0.0,1.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,503.0,0.0,2.0,0.0,0.0,0.0,69.0,0.0,0.0,1.0,598.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,1.0,458.0,0.0,1.0,0.0,2.0,0.0,28.0,0.0,1.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,1.0,601.0,0.0,2.0,1.0,545.0,0.0,0.0,0.0,2.0,0.0,33.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0
1,51.984375,1.9515171753448566,116.0,0.0,0.962178517397882,0.18181818181818182,0.0,0.0,0.0,0.4,0.1206439393939394,0.38095238095238093,0.0,0.0,0.9680365296803652,0.0034662045060658577,0.0,0.0,0.0,0.016666666666666666,0.9891304347826086,0.013769363166953529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,636.0,2.0,0.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,563.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,572.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,489.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,580.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,637.0,1.0,1.0,0.0,10.0,3.0,0.0,0.0,0.0,5.0,555.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,611.0,1.0,0.0
2,109.640625,0.9223824163571438,243.0,0.0,0.9503759398496241,0.5063291139240507,0.2569702602230483,0.8438061041292639,0.0,0.8006230529595015,0.8847352024922118,0.5,0.7742998352553542,0.0,0.9619482496194824,0.6239168110918544,0.8708661417322835,0.8173913043478261,0.0,0.8566666666666667,0.8819875776397516,0.020654044750430294,0.7642276422764228,0.0,0.0,39.0,581.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,632.0,9.0,6.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,360.0,102.0,14.0,0.0,94.0,0.0,0.0,4.0,0.0,0.0,45.0,553.0,3.0,0.0,2.0,15.0,3.0,14.0,0.0,2.0,26.0,2.0,470.0,0.0,20.0,2.0,0.0,53.0,0.0,1.0,65.0,413.0,2.0,0.0,6.0,1.0,1.0,2.0,0.0,3.0,66.0,8.0,5.0,0.0,514.0,0.0,4.0,0.0,0.0,4.0,4.0,11.0,5.0,0.0,0.0,568.0,1.0,51.0,0.0,16.0,86.0,447.0,7.0,0.0,3.0,2.0,12.0,8.0,0.0,4.0,11.0,29.0,49.0,0.0,0.0,52.0,0.0,470.0
3,23.96875,1.7393372277409158,53.0,0.0,0.9647239263803681,0.0,0.1318934787167121,0.2,0.0,0.0,0.9822380106571936,0.0,0.5,0.0,0.9573820395738204,0.0,0.9905511811023622,0.0034782608695652175,0.0,0.0,0.8586956521739131,0.0,0.0016260162601626016,0.0,0.0,0.0,622.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,629.0,0.0,25.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,566.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,629.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,570.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,87.0,1.0,0.0,0.0,553.0,0.0,0.0,0.0,4.0,0.0,576.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,606.0,1.0,0.0,0.0,3.0,0.0,1.0
4,10.625,2.301116825564323,23.0,0.0,0.10951825304217369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,98.765625,0.4246990579436054,217.0,0.9013657056145675,0.8767908309455588,0.784688995215311,0.7936507936507936,0.7955271565495208,0.6901669758812616,0.8677685950413223,0.8894645941278065,0.7939110070257611,0.7491803278688525,0.9504,0.9315068493150684,0.8526863084922011,0.7874015748031497,0.8660869565217392,0.7576374745417516,0.875,0.7996894409937888,0.5834767641996558,0.7430894308943089,594.0,0.0,7.0,4.0,3.0,8.0,3.0,1.0,1.0,4.0,0.0,612.0,23.0,6.0,1.0,4.0,1.0,1.0,8.0,1.0,10.0,16.0,492.0,13.0,3.0,8.0,19.0,4.0,9.0,3.0,1.0,5.0,31.0,500.0,4.0,40.0,0.0,13.0,22.0,19.0,6.0,1.0,3.0,0.0,498.0,2.0,28.0,0.0,0.0,37.0,15.0,6.0,2.0,30.0,7.0,372.0,6.0,0.0,43.0,10.0,15.0,11.0,17.0,0.0,17.0,9.0,525.0,0.0,4.0,2.0,2.0,2.0,30.0,7.0,16.0,3.0,3.0,515.0,0.0,66.0,7.0,44.0,21.0,52.0,4.0,87.0,15.0,1.0,339.0,11.0,9.0,1.0,1.0,18.0,73.0,6.0,5.0,44.0,1.0,457.0
6,82.53125,0.37219467475784884,181.0,0.9451827242524917,0.9099099099099099,0.7713841368584758,0.8258317025440313,0.8344594594594594,0.6507177033492823,0.8887015177065767,0.9010067114093959,0.7600806451612904,0.7789317507418397,0.9104,0.9223744292237442,0.8596187175043327,0.6645669291338583,0.8591304347826086,0.8309572301425662,0.8783333333333333,0.8338509316770186,0.648881239242685,0.8536585365853658,569.0,0.0,10.0,4.0,1.0,30.0,7.0,2.0,0.0,2.0,0.0,606.0,13.0,3.0,3.0,3.0,1.0,3.0,25.0,0.0,10.0,6.0,496.0,15.0,14.0,8.0,15.0,4.0,6.0,3.0,0.0,3.0,68.0,422.0,2.0,55.0,0.0,21.0,50.0,14.0,2.0,6.0,3.0,0.0,494.0,0.0,17.0,2.0,1.0,50.0,7.0,0.0,3.0,23.0,3.0,408.0,12.0,7.0,20.0,8.0,7.0,2.0,16.0,0.0,22.0,22.0,527.0,0.0,4.0,0.0,1.0,4.0,14.0,5.0,6.0,3.0,3.0,537.0,5.0,66.0,3.0,37.0,18.0,32.0,12.0,85.0,8.0,3.0,377.0,6.0,3.0,2.0,2.0,7.0,35.0,13.0,3.0,17.0,8.0,525.0
7,70.234375,0.13776254943147218,154.0,0.8989280245022971,0.9652042360060514,0.8971631205673759,0.8793388429752066,0.8723021582733813,0.8078512396694215,0.9111842105263158,0.8936484490398818,0.8408710217755444,0.8487394957983193,0.9392,0.9710806697108066,0.8769497400346621,0.8377952755905512,0.8434782608695652,0.7963340122199593,0.9233333333333333,0.9394409937888198,0.8640275387263339,0.8211382113821138,587.0,0.0,2.0,0.0,0.0,16.0,10.0,0.0,7.0,3.0,0.0,638.0,5.0,3.0,1.0,1.0,0.0,1.0,6.0,2.0,5.0,3.0,506.0,9.0,16.0,8.0,6.0,5.0,16.0,3.0,0.0,4.0,25.0,532.0,1.0,27.0,2.0,8.0,24.0,12.0,1.0,0.0,2.0,0.0,485.0,8.0,17.0,6.0,6.0,50.0,29.0,2.0,2.0,25.0,9.0,391.0,13.0,6.0,13.0,1.0,13.0,1.0,9.0,0.0,1.0,7.0,554.0,2.0,13.0,0.0,0.0,2.0,8.0,5.0,6.0,0.0,1.0,605.0,1.0,16.0,13.0,8.0,4.0,16.0,8.0,17.0,5.0,5.0,502.0,3.0,5.0,3.0,1.0,15.0,29.0,9.0,0.0,39.0,9.0,505.0
8,74.59375,0.091572283093142,166.0,0.9626623376623377,0.9636363636363636,0.8450244698205547,0.8926746166950597,0.9077757685352622,0.8660907127429806,0.9568345323741008,0.9224924012158054,0.7900302114803626,0.8291139240506329,0.9488,0.9680365296803652,0.8977469670710572,0.8251968503937008,0.8730434782608696,0.8167006109979633,0.8866666666666667,0.9425465838509317,0.9001721170395869,0.8520325203252033,593.0,1.0,3.0,1.0,2.0,5.0,4.0,3.0,12.0,1.0,0.0,636.0,7.0,2.0,3.0,2.0,0.0,2.0,4.0,1.0,4.0,3.0,518.0,11.0,5.0,1.0,6.0,5.0,17.0,7.0,3.0,1.0,23.0,524.0,0.0,28.0,2.0,13.0,24.0,17.0,1.0,4.0,5.0,3.0,502.0,0.0,5.0,0.0,4.0,51.0,5.0,4.0,5.0,22.0,1.0,401.0,4.0,2.0,41.0,6.0,3.0,1.0,24.0,1.0,7.0,14.0,532.0,0.0,18.0,0.0,0.0,3.0,7.0,5.0,2.0,1.0,0.0,607.0,4.0,15.0,5.0,4.0,19.0,6.0,2.0,8.0,2.0,2.0,523.0,10.0,2.0,3.0,2.0,12.0,29.0,3.0,1.0,24.0,15.0,524.0
9,84.03125,0.13300554991139768,183.0,0.9180834621329211,0.952023988005997,0.8252427184466019,0.8683760683760684,0.9222222222222223,0.8411405295315683,0.9230769230769231,0.9449685534591195,0.8544839255499154,0.861244019138756,0.9504,0.9665144596651446,0.8838821490467937,0.8,0.8660869565217392,0.8411405295315683,0.92,0.9332298136645962,0.8691910499139415,0.8780487804878049,594.0,0.0,7.0,1.0,1.0,8.0,7.0,1.0,5.0,1.0,1.0,635.0,8.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,13.0,1.0,510.0,14.0,5.0,3.0,10.0,3.0,17.0,1.0,3.0,4.0,46.0,508.0,1.0,38.0,3.0,8.0,14.0,10.0,3.0,0.0,9.0,0.0,498.0,2.0,13.0,5.0,1.0,44.0,7.0,3.0,4.0,30.0,2.0,413.0,8.0,0.0,17.0,7.0,10.0,5.0,11.0,0.0,5.0,6.0,552.0,0.0,11.0,0.0,1.0,3.0,7.0,7.0,4.0,1.0,1.0,601.0,3.0,16.0,4.0,13.0,16.0,18.0,3.0,11.0,3.0,1.0,505.0,7.0,11.0,3.0,0.0,6.0,20.0,7.0,0.0,14.0,14.0,540.0
