,Train Time,Loss Value,Iterations,Class_0_precision,Class_1_precision,Class_2_precision,Class_3_precision,Class_4_precision,Class_5_precision,Class_6_precision,Class_7_precision,Class_8_precision,Class_9_precision,Class_0_recal,Class_1_recal,Class_2_recal,Class_3_recal,Class_4_recal,Class_5_recal,Class_6_recal,Class_7_recal,Class_8_recal,Class_9_recal,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
0,20.90625,1.16095645464166,63.0,0.9593639575971732,0.9737654320987654,0.15789473684210525,0.2573099415204678,0.25,0.40924092409240925,0.19426121372031663,0.9849906191369606,0.2631578947368421,0.0,0.8688,0.9604261796042618,0.01559792027729636,0.06929133858267716,0.0034782608695652175,0.7576374745417516,0.9816666666666667,0.8152173913043478,0.03442340791738382,0.0,543.0,0.0,19.0,1.0,0.0,14.0,47.0,0.0,1.0,0.0,0.0,631.0,1.0,6.0,0.0,0.0,13.0,0.0,6.0,0.0,2.0,5.0,9.0,12.0,0.0,5.0,535.0,0.0,9.0,0.0,0.0,1.0,8.0,44.0,0.0,495.0,66.0,3.0,18.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,564.0,2.0,0.0,0.0,3.0,0.0,6.0,44.0,1.0,372.0,52.0,0.0,13.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,589.0,0.0,3.0,0.0,4.0,2.0,1.0,2.0,5.0,1.0,103.0,525.0,1.0,0.0,7.0,5.0,6.0,46.0,0.0,14.0,483.0,0.0,20.0,0.0,1.0,2.0,5.0,11.0,0.0,8.0,580.0,3.0,5.0,0.0
1,55.46875,0.4879143417049628,163.0,0.9748322147651006,0.9405646359583952,0.8233387358184765,0.35459183673469385,0.9089184060721063,0.408,0.8378787878787879,0.9469320066334992,0.47368421052631576,0.8701517706576728,0.9296,0.9634703196347032,0.8804159445407279,0.8755905511811024,0.8330434782608696,0.10386965376782077,0.9216666666666666,0.8866459627329193,0.03098106712564544,0.8390243902439024,581.0,0.0,0.0,24.0,0.0,8.0,10.0,1.0,0.0,1.0,0.0,633.0,9.0,8.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,6.0,508.0,38.0,2.0,4.0,13.0,1.0,2.0,0.0,2.0,1.0,40.0,556.0,1.0,8.0,6.0,8.0,6.0,7.0,0.0,1.0,2.0,8.0,479.0,9.0,25.0,5.0,3.0,43.0,3.0,0.0,3.0,390.0,2.0,51.0,33.0,1.0,2.0,6.0,2.0,1.0,9.0,9.0,4.0,20.0,553.0,1.0,1.0,0.0,1.0,4.0,35.0,7.0,8.0,5.0,2.0,571.0,1.0,10.0,1.0,23.0,11.0,483.0,3.0,16.0,17.0,0.0,18.0,9.0,3.0,4.0,0.0,45.0,27.0,3.0,1.0,14.0,2.0,516.0
2,31.09375,0.9464909259273845,93.0,0.9566666666666667,0.964451313755796,0.15384615384615385,0.8943965517241379,0.9449901768172888,0.4851694915254237,0.886435331230284,0.23990772779700115,0.24242424242424243,0.037037037037037035,0.9184,0.9497716894977168,0.0034662045060658577,0.6535433070866141,0.8365217391304348,0.4663951120162933,0.9366666666666666,0.968944099378882,0.013769363166953529,0.0016260162601626016,574.0,0.0,9.0,0.0,0.0,2.0,10.0,29.0,1.0,0.0,0.0,624.0,0.0,1.0,0.0,9.0,0.0,10.0,11.0,2.0,13.0,10.0,2.0,0.0,4.0,31.0,24.0,487.0,5.0,1.0,2.0,1.0,0.0,415.0,1.0,131.0,2.0,77.0,3.0,3.0,0.0,1.0,0.0,1.0,481.0,13.0,10.0,69.0,0.0,0.0,5.0,0.0,2.0,43.0,6.0,229.0,16.0,174.0,1.0,15.0,1.0,1.0,0.0,0.0,1.0,10.0,562.0,23.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,6.0,1.0,624.0,1.0,2.0,3.0,6.0,0.0,0.0,1.0,23.0,9.0,528.0,8.0,3.0,1.0,3.0,0.0,4.0,7.0,18.0,0.0,580.0,1.0,1.0
3,33.296875,1.7250865395746455,97.0,1.0,0.9333333333333333,0.8761061946902655,0.4077669902912621,0.16666666666666666,0.0,0.12708739969637822,1.0,0.4864864864864865,0.0,0.0032,0.958904109589041,0.8578856152512998,0.06614173228346457,0.0017391304347826088,0.0,0.9766666666666667,0.0015527950310559005,0.03098106712564544,0.0,2.0,0.0,0.0,2.0,1.0,0.0,620.0,0.0,0.0,0.0,0.0,630.0,6.0,4.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,4.0,495.0,23.0,0.0,0.0,53.0,0.0,2.0,0.0,0.0,4.0,42.0,42.0,0.0,0.0,542.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,569.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,481.0,0.0,1.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,586.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,625.0,1.0,2.0,0.0,0.0,26.0,4.0,14.0,1.0,0.0,518.0,0.0,18.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,607.0,0.0,1.0,0.0
4,25.28125,1.730395683250561,73.0,0.9150943396226415,0.9393491124260355,1.0,0.0,0.0,0.0,0.15384615384615385,0.13811913593715908,0.21621621621621623,0.5,0.9312,0.9665144596651446,0.0017331022530329288,0.0,0.0,0.0,0.016666666666666666,0.9829192546583851,0.013769363166953529,0.0016260162601626016,582.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,28.0,11.0,1.0,0.0,0.0,0.0,30.0,499.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,622.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,564.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,483.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,10.0,576.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,633.0,5.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,4.0,549.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,607.0,1.0,1.0
5,27.515625,1.7123545426115117,77.0,0.0,0.9388059701492537,0.0,0.1332481907194551,0.08333333333333333,0.0,0.0,0.9652777777777778,0.4418604651162791,0.0,0.0,0.9573820395738204,0.0,0.9858267716535433,0.0017391304347826088,0.0,0.0,0.8633540372670807,0.03270223752151463,0.0,0.0,0.0,0.0,624.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0,20.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,567.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,626.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,562.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,74.0,7.0,0.0,0.0,556.0,2.0,0.0,0.0,22.0,0.0,539.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,597.0,2.0,0.0,0.0,7.0,5.0,0.0
6,68.84375,1.1490318910827386,202.0,1.0,0.9675425038639877,0.0,0.21753246753246752,0.9170212765957447,0.18478260869565216,0.7690100430416069,0.6854460093896714,0.25925925925925924,0.4866412213740458,0.0432,0.9528158295281582,0.0,0.9496062992125984,0.7495652173913043,0.034623217922606926,0.8933333333333333,0.2267080745341615,0.012048192771084338,0.8292682926829268,27.0,0.0,0.0,589.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,626.0,0.0,17.0,0.0,1.0,0.0,1.0,9.0,3.0,0.0,5.0,0.0,501.0,2.0,14.0,46.0,2.0,4.0,3.0,0.0,0.0,0.0,603.0,1.0,0.0,2.0,23.0,1.0,5.0,0.0,2.0,0.0,6.0,431.0,18.0,48.0,1.0,0.0,69.0,0.0,0.0,2.0,438.0,2.0,17.0,22.0,3.0,3.0,4.0,0.0,1.0,4.0,38.0,3.0,18.0,536.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,4.0,0.0,1.0,146.0,1.0,451.0,0.0,9.0,1.0,505.0,2.0,20.0,32.0,2.0,7.0,3.0,0.0,3.0,0.0,35.0,25.0,2.0,4.0,34.0,2.0,510.0
7,20.59375,0.998327292234661,64.0,0.9671052631578947,0.24198359433258762,0.25308641975308643,0.25,0.8910369068541301,0.1875,0.8810344827586207,0.9235569422776911,0.14285714285714285,0.8226059654631083,0.9408,0.9878234398782344,0.07105719237435008,0.0031496062992125984,0.8817391304347826,0.024439918533604887,0.8516666666666667,0.9192546583850931,0.012048192771084338,0.8520325203252033,588.0,20.0,4.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,0.0,649.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,488.0,41.0,1.0,4.0,7.0,19.0,2.0,5.0,4.0,0.0,590.0,7.0,2.0,1.0,0.0,3.0,12.0,6.0,14.0,0.0,3.0,6.0,0.0,507.0,3.0,10.0,5.0,3.0,38.0,3.0,374.0,45.0,1.0,8.0,12.0,22.0,0.0,12.0,14.0,5.0,12.0,30.0,0.0,8.0,32.0,511.0,0.0,1.0,1.0,0.0,15.0,5.0,2.0,9.0,1.0,2.0,592.0,1.0,17.0,3.0,506.0,18.0,2.0,7.0,8.0,6.0,0.0,7.0,24.0,3.0,25.0,4.0,0.0,24.0,0.0,1.0,27.0,7.0,524.0
8,29.828125,1.5121172992967664,85.0,0.15128518971848226,0.9379615952732644,0.34146341463414637,0.37373737373737376,1.0,0.749003984063745,0.0,0.9561551433389545,0.0,0.0,0.9888,0.9665144596651446,0.024263431542461005,0.05826771653543307,0.0017391304347826088,0.7657841140529531,0.0,0.8804347826086957,0.0,0.0,618.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,635.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,539.0,21.0,14.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,477.0,2.0,4.0,37.0,0.0,104.0,1.0,10.0,0.0,0.0,564.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,97.0,1.0,0.0,17.0,0.0,376.0,0.0,0.0,0.0,0.0,583.0,1.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,5.0,4.0,7.0,0.0,0.0,0.0,567.0,0.0,1.0,545.0,6.0,10.0,10.0,0.0,9.0,0.0,1.0,0.0,0.0,588.0,4.0,2.0,10.0,0.0,2.0,0.0,9.0,0.0,0.0
9,74.40625,1.1927315054176197,219.0,0.9566666666666667,0.21476510067114093,0.0,0.275,0.7079646017699115,0.5833333333333334,0.20689655172413793,0.8640915593705293,0.40229885057471265,0.8870636550308009,0.9184,0.974124809741248,0.0,0.03464566929133858,0.8347826086956521,0.014256619144602852,0.01,0.937888198757764,0.30120481927710846,0.7024390243902439,574.0,28.0,0.0,0.0,1.0,3.0,14.0,5.0,0.0,0.0,0.0,640.0,0.0,7.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,552.0,0.0,5.0,2.0,0.0,2.0,2.0,9.0,0.0,0.0,576.0,0.0,22.0,1.0,0.0,1.0,21.0,13.0,1.0,1.0,14.0,0.0,1.0,480.0,0.0,0.0,1.0,40.0,38.0,6.0,229.0,0.0,9.0,81.0,7.0,4.0,1.0,149.0,5.0,7.0,572.0,0.0,0.0,1.0,1.0,6.0,0.0,12.0,1.0,3.0,11.0,0.0,15.0,3.0,0.0,0.0,604.0,3.0,5.0,3.0,335.0,0.0,13.0,48.0,1.0,2.0,0.0,175.0,4.0,1.0,23.0,0.0,8.0,61.0,0.0,0.0,62.0,28.0,432.0
