,Train Time,Loss Value,Iterations,Class_0_precision,Class_1_precision,Class_2_precision,Class_3_precision,Class_4_precision,Class_5_precision,Class_6_precision,Class_7_precision,Class_8_precision,Class_9_precision,Class_0_recal,Class_1_recal,Class_2_recal,Class_3_recal,Class_4_recal,Class_5_recal,Class_6_recal,Class_7_recal,Class_8_recal,Class_9_recal,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
0,7.0625,2.301075316,34,0,0.1095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0
1,52.296875,1.001021516,251,0.227919162,0.885007278,0.215909091,0.26984127,0.901408451,0,0.849683544,0.900641026,0.3,0.822764228,0.9744,0.925418569,0.032928943,0.026771654,0.890434783,0,0.895,0.872670807,0.025817556,0.822764228,609,0,8,2,1,0,4,1,0,0,26,608,2,1,1,0,0,2,14,3,484,20,19,7,4,0,31,1,8,3,564,12,2,17,1,0,4,10,5,20,7,0,1,4,512,1,19,4,1,26,426,3,21,7,3,0,21,0,3,7,32,1,22,2,6,0,537,0,0,0,7,21,0,2,8,0,2,562,3,39,491,20,10,17,4,0,13,0,15,11,26,2,3,4,28,0,1,44,1,506
2,16.3125,1.719421943,76,0,0.968798752,0,0.1319765,0,0,0,0.974311927,0.421052632,0,0,0.945205479,0,0.990551181,0,0,0,0.824534161,0.027538726,0,0,0,1,623,0,0,0,1,0,0,0,621,0,25,0,0,0,0,11,0,0,3,0,570,0,0,0,1,3,0,0,0,0,629,0,0,0,4,2,0,0,2,0,570,0,0,0,3,0,0,0,0,0,491,0,0,0,0,0,0,0,1,0,599,0,0,0,0,0,0,0,2,8,98,0,0,0,531,5,0,0,8,0,556,0,0,0,0,16,1,0,4,0,605,0,0,0,5,1,0
3,6.53125,2.300958486,33,0,0.1095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0
4,6.625,2.300936933,34,0,0.109518253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,576,0,0,0,1,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0
5,35.75,2.003641397,168,0.954022989,0.12243757,0,0,0,0,1,0.208333333,0,0,0.9296,1,0,0,0,0,0.001666667,0.007763975,0,0,581,37,0,0,0,0,0,7,0,0,0,657,0,0,0,0,0,0,0,0,7,564,0,0,0,0,0,6,0,0,2,630,0,0,0,0,0,3,0,0,0,575,0,0,0,0,0,0,0,0,6,484,0,0,0,0,0,1,0,0,3,595,0,0,0,0,1,1,0,0,6,633,0,0,0,0,0,5,0,0,3,578,0,0,0,0,0,0,0,0,1,613,0,0,0,0,0,1,0,0
6,25.765625,1.959408829,124,0,0.968503937,0,0,0,0,0,0.120624765,0.354166667,0,0,0.936073059,0,0,0,0,0,0.995341615,0.029259897,0,0,0,0,0,0,0,0,625,0,0,0,615,0,1,0,0,0,25,16,0,0,4,0,0,0,0,0,569,4,0,0,0,0,0,0,0,0,633,2,0,0,0,0,0,0,0,0,572,3,0,0,0,0,0,0,0,0,490,1,0,0,1,0,0,0,0,0,599,0,0,0,1,0,0,0,0,0,641,2,0,0,11,0,2,0,0,0,551,17,0,0,3,0,0,0,0,0,609,3,0
7,6.6875,2.299763967,33,1,0.109518253,0,0,0,0,0,0,0,0,0.0016,1,0,0,0,0,0,0,0,0,1,624,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0
8,30.5625,1.650022255,144,0.888372093,0.940029985,0,0,0,0,0.450331126,0.140433132,0.46,0,0.9168,0.9543379,0,0,0,0,0.113333333,0.976708075,0.039586919,0,573,0,1,1,0,0,26,24,0,0,0,627,0,0,0,0,0,19,11,0,7,6,0,0,0,0,17,542,5,0,1,0,0,0,0,0,5,625,4,0,0,1,0,0,0,0,4,569,1,0,4,1,0,0,0,0,17,469,0,0,53,1,4,0,0,0,68,474,0,0,1,3,0,0,0,0,6,629,4,1,5,24,0,1,0,0,4,524,23,0,1,4,0,0,0,0,4,604,2,0
9,10.25,2.019757527,50,0.920930233,0.124314096,0,0.25,0,0,0.272727273,0,0,0,0.9504,1,0,0.001574803,0,0,0.03,0,0,0,594,21,0,1,0,0,9,0,0,0,0,657,0,0,0,0,0,0,0,0,9,561,0,1,0,0,6,0,0,0,4,623,0,1,0,0,7,0,0,0,0,572,0,0,0,0,3,0,0,0,11,462,0,1,0,0,17,0,0,0,18,564,0,0,0,0,18,0,0,0,3,637,0,0,0,0,4,0,0,0,4,575,0,0,0,0,2,0,0,0,2,613,0,0,0,0,0,0,0,0
