,Name,Avg_Loss,Min_Loss,Max_Loss,Avg_Iters,Min_Iters,Max_Iters,Avg_Prec,Min_Prec,Max_Prec,Avg_Recall,Min_Recall,Max_Recall
0,single_layer_20,inf,2.3004864560926173,inf,31.48,12.0,400.0,0.1388333608936464,0.010583333333333333,0.3975375645335245,0.14475995736510497,0.09969558599695585,0.3859675046399649
0,single_layer_40,inf,2.3010180449197732,inf,73.16,12.0,400.0,0.1593245025437569,0.010583333333333333,0.7084265562936911,0.14576397267401003,0.1,0.35593218945434557
0,single_layer_60,inf,1534.0272275737364,inf,72.52,12.0,400.0,0.2277651663769946,0.010733333333333334,0.7561411122166832,0.165755975228329,0.09984779299847793,0.5420711329206097
0,single_layer_80,inf,513828.91498861875,inf,106.94,13.0,400.0,0.20454314034787377,0.010343789066939424,0.6049891185356825,0.14082274785502202,0.08036114630274067,0.40961157756691413
0,single_layer_100,inf,4502.635313215785,inf,93.78,13.0,400.0,0.25741222881131487,0.010942452043369475,0.661356842115531,0.16074349302986682,0.09984779299847793,0.49256341363291406
0,single_layer_120,inf,2414064526.068323,inf,93.9,13.0,400.0,0.28341246004794185,0.01095,0.8387916067960173,0.16499630474863608,0.1,0.5541331597334195
0,double_layer_20,inf,2.2949899445034823,inf,28.02,12.0,58.0,0.019085165281906746,0.006728567660247956,0.1073518657310999,0.1036639823099608,0.055302600538769384,0.180521460659634
0,double_layer_40,9.921302266085174e+19,2.29856139800976,3.692426994210387e+21,26.42,13.0,86.0,0.028006193209762567,0.010583333333333333,0.11095365121707235,0.10252512209974388,0.09984779299847793,0.179
0,double_layer_60,inf,2.3011352848584674,inf,24.8,12.0,48.0,0.027297599463063184,0.008183333333333332,0.13596096096096094,0.10015426956644453,0.0989345509893455,0.10652173913043479
0,double_layer_80,77.31472069515817,2.2456726900109047,3402.6843495596922,34.1,13.0,400.0,0.036200288732319015,0.01091091091091091,0.1443144464872695,0.10185292549764549,0.09954337899543378,0.12864
0,double_layer_100,373513462.0887416,2.301468561544975,18675649569.840767,41.1,14.0,400.0,0.02664030506627072,0.009616666666666666,0.1357256046705588,0.10102709729306904,0.09939117199391172,0.14053409531372604
0,double_layer_120,inf,2.3016151496013078,inf,29.54,12.0,400.0,0.034595254207867424,0.010583333333333333,0.17094975797028877,0.10174441925490674,0.09969558599695585,0.12570714805676092
