,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
82,Control_v1_82,40.140625,"(100, 100)",1.2746540033881644,46,0.0,0.9598540145985401,0.9177057356608479,0.16722972972972974,0.5652173913043478,0.0,0.782608695652174,0.9703196347031964,0.36363636363636365,0.65,0.0,0.9342806394316163,0.7813163481953291,0.9593023255813954,0.05327868852459016,0.0,0.9453781512605042,0.8126195028680688,0.00819672131147541,0.024761904761904763,0,0,1,483,3,0,7,0,1,0,0,526,7,24,1,0,5,0,0,0,0,4,368,74,3,0,15,3,4,0,0,3,10,495,1,0,5,2,0,0,0,2,3,391,26,0,64,1,0,1,0,2,4,424,4,0,18,2,1,0,0,0,2,24,0,0,450,0,0,0,0,3,4,83,0,0,1,425,1,6,0,4,2,469,4,0,5,0,4,0,0,4,0,493,4,1,5,5,0,13
83,Control_v1_83,156.0,"(100, 100)",0.1561411271851179,188,0.9133858267716536,0.9484902309058615,0.8526315789473684,0.789279112754159,0.7855787476280834,0.7880794701986755,0.9090909090909091,0.9224952741020794,0.8428571428571429,0.876,0.9373737373737374,0.9484902309058615,0.8598726114649682,0.8275193798449613,0.8483606557377049,0.7846153846153846,0.9243697478991597,0.9330783938814532,0.7254098360655737,0.8342857142857143,464,0,7,0,13,4,3,1,0,3,0,534,5,5,2,6,0,2,8,1,2,3,405,13,12,2,10,9,15,0,1,9,27,427,4,29,2,5,8,4,7,1,4,1,414,0,14,7,9,31,18,6,3,35,4,357,9,2,19,2,6,2,6,0,8,8,440,0,6,0,0,2,6,12,2,0,1,488,0,12,5,3,9,34,26,43,5,0,354,9,5,3,3,14,42,4,0,15,1,438
84,Control_v1_84,71.546875,"(100, 100)",0.10931880898652874,86,0.9591836734693877,0.9711711711711711,0.8353909465020576,0.8399209486166008,0.9203539823008849,0.8878718535469108,0.9250535331905781,0.9013282732447818,0.7740213523131673,0.8706563706563707,0.9494949494949495,0.9573712255772646,0.861995753715499,0.8236434108527132,0.8524590163934426,0.8527472527472527,0.907563025210084,0.9082217973231358,0.8913934426229508,0.8590476190476191,470,0,4,1,1,1,5,1,9,3,1,539,4,2,2,1,0,2,12,0,0,2,406,10,5,2,11,9,24,2,2,3,28,425,1,21,3,9,22,2,0,1,10,0,416,2,9,8,8,34,10,3,4,19,6,388,4,2,16,3,4,3,15,0,0,4,432,0,18,0,0,0,6,21,0,0,0,475,7,14,2,4,9,14,1,9,2,3,435,9,1,0,0,14,20,9,1,18,11,451
85,Control_v1_85,77.453125,"(100, 100)",1.9601188644232848,93,0.0,0.9334500875656743,0.0,0.0,0.0,0.0,0.0,0.11927655677655678,0.4230769230769231,0.0,0.0,0.9467140319715808,0.0,0.0,0.0,0.0,0.0,0.9961759082217974,0.045081967213114756,0.0,0,0,0,0,0,0,0,495,0,0,0,533,3,0,0,0,0,16,11,0,0,7,0,0,0,0,0,457,7,0,0,0,1,0,0,0,0,513,2,0,0,4,0,0,0,0,1,482,1,0,0,0,1,0,0,0,1,451,2,0,0,2,0,0,0,0,0,473,1,0,0,0,0,0,0,0,0,521,2,0,0,22,2,0,0,0,0,442,22,0,0,3,0,0,0,0,0,518,4,0
86,Control_v1_86,193.53125,"(100, 100)",0.8655820436358196,233,0.34520123839009287,0.9366197183098591,0.3333333333333333,0.4,0.6965742251223491,0.3524027459954233,0.7419962335216572,0.8235294117647058,0.475,0.8022222222222222,0.901010101010101,0.9449378330373002,0.016985138004246284,0.023255813953488372,0.875,0.676923076923077,0.8277310924369747,0.9101338432122371,0.0389344262295082,0.6876190476190476,446,0,2,3,4,37,1,0,0,2,6,532,3,0,3,4,1,3,11,0,294,9,8,7,12,107,16,9,5,4,404,1,0,12,4,61,1,26,2,5,1,1,2,0,427,13,8,0,0,36,82,1,3,3,13,308,34,4,1,6,4,1,0,0,15,59,394,0,2,1,10,1,1,4,7,0,0,476,0,24,37,19,1,0,38,280,76,7,19,11,8,3,4,1,90,5,0,53,0,361
87,Control_v1_87,154.171875,"(100, 100)",0.3170889126264897,186,0.9143426294820717,0.9356521739130435,0.8279569892473119,0.46065057712486884,0.8097014925373134,0.7919621749408984,0.9219858156028369,0.8663003663003663,0.3897058823529412,0.8798185941043084,0.9272727272727272,0.955595026642984,0.8174097664543525,0.8507751937984496,0.889344262295082,0.7362637362637363,0.819327731092437,0.904397705544933,0.10860655737704918,0.7390476190476191,459,0,4,6,7,11,2,4,1,1,0,538,9,1,1,2,1,2,8,1,1,8,385,33,6,4,11,6,16,1,3,6,16,439,3,15,0,12,21,1,1,3,8,1,434,0,7,4,2,28,26,1,2,55,2,335,9,2,21,2,6,1,27,2,15,28,390,1,6,0,2,2,4,23,3,0,0,473,2,14,3,13,9,371,9,21,2,2,53,5,1,3,1,22,56,7,1,40,6,388
88,Control_v1_88,332.8125,"(100, 100)",0.4704681825382789,400,0.9253333333333333,0.9603603603603603,0.8186046511627907,0.766497461928934,0.8587443946188341,0.5441767068273092,0.859504132231405,0.8848920863309353,0.4671232876712329,0.793233082706767,0.701010101010101,0.9467140319715808,0.7473460721868365,0.5852713178294574,0.7848360655737705,0.5956043956043956,0.8739495798319328,0.9407265774378585,0.6987704918032787,0.8038095238095239,347,0,1,4,0,116,2,0,24,1,0,533,9,2,0,1,1,5,11,1,0,11,352,41,5,8,15,8,29,2,1,2,45,302,1,16,6,13,129,1,0,1,2,0,383,1,17,6,17,61,25,0,6,11,2,271,19,3,115,3,0,2,2,0,1,34,416,0,20,1,0,0,3,3,2,1,0,492,12,10,2,6,10,30,8,48,8,5,341,30,0,0,0,1,44,2,0,24,32,422
89,Control_v1_89,75.265625,"(100, 100)",0.4319978916549893,90,0.9530612244897959,0.9429065743944637,0.8555798687089715,0.6409185803757829,0.8737270875763747,0.7345132743362832,0.9094650205761317,0.9580712788259959,0.28205128205128205,0.4291151284490961,0.9434343434343434,0.9680284191829485,0.8301486199575372,0.5949612403100775,0.8790983606557377,0.7296703296703296,0.9285714285714286,0.8738049713193117,0.022540983606557378,0.8590476190476191,467,0,1,0,0,0,3,3,1,20,0,545,3,3,2,4,0,0,2,4,2,7,391,15,5,2,11,7,3,28,1,6,31,307,1,96,2,2,3,67,1,7,7,1,429,2,7,3,1,30,9,2,0,73,4,332,17,0,1,17,4,0,5,2,8,4,442,0,3,8,1,1,17,11,4,0,0,457,7,25,3,8,2,48,3,9,3,0,11,401,2,2,0,19,35,3,1,5,7,451
90,Control_v1_90,209.984375,"(100, 100)",0.29517113012899865,254,0.9661733615221987,0.9608540925266904,0.7713717693836978,0.46120689655172414,0.8375,0.8585131894484412,0.899581589958159,0.8247078464106845,0.37681159420289856,0.8672985781990521,0.9232323232323232,0.9591474245115453,0.8237791932059448,0.8294573643410853,0.8237704918032787,0.7868131868131868,0.9033613445378151,0.9445506692160612,0.10655737704918032,0.6971428571428572,457,0,14,5,4,1,8,1,4,1,0,540,1,7,1,1,0,2,10,1,2,2,388,31,9,4,7,7,20,1,1,1,37,428,3,14,3,8,18,3,1,2,16,1,402,6,10,11,5,34,4,4,0,59,2,358,14,2,12,0,1,3,15,3,2,8,430,0,14,0,1,1,15,3,2,0,1,494,1,5,4,8,14,371,4,19,2,3,52,11,2,1,3,20,51,6,3,71,2,366
91,Control_v1_91,75.796875,"(100, 100)",0.03611014173006708,91,0.9661733615221987,0.9693693693693693,0.8924731182795699,0.8306878306878307,0.8909090909090909,0.8705357142857143,0.9257731958762887,0.9256505576208178,0.8559498956158664,0.8949494949494949,0.9232323232323232,0.955595026642984,0.881104033970276,0.9127906976744186,0.9036885245901639,0.8571428571428571,0.9432773109243697,0.9521988527724665,0.8401639344262295,0.8438095238095238,457,0,6,1,4,1,13,1,9,3,0,538,5,7,2,5,0,1,5,0,1,2,415,13,9,6,3,8,14,0,1,3,14,471,0,5,2,6,5,9,2,2,2,1,441,4,7,3,6,20,3,1,5,32,0,390,10,2,10,2,1,1,1,1,6,9,449,0,7,1,0,1,6,3,4,0,0,498,4,7,5,4,8,23,5,19,1,3,410,10,3,3,3,15,24,9,0,16,9,443
92,Control_v1_92,123.171875,"(100, 100)",0.09272067501180115,147,0.9525773195876288,0.9362068965517242,0.8626609442060086,0.8957915831663327,0.9,0.926605504587156,0.9225941422594143,0.9210526315789473,0.7889908256880734,0.8762278978388998,0.9333333333333333,0.9644760213143873,0.8535031847133758,0.8662790697674418,0.8668032786885246,0.8879120879120879,0.9264705882352942,0.9369024856596558,0.8811475409836066,0.8495238095238096,462,0,7,1,0,3,7,1,11,3,1,543,5,2,2,0,1,2,7,0,2,6,402,6,10,0,6,11,27,1,1,5,14,447,1,8,3,9,25,3,0,5,12,0,423,0,7,5,5,31,4,4,2,19,1,404,8,1,10,2,5,2,6,0,5,9,441,0,8,0,1,1,10,3,3,0,0,490,3,12,5,8,7,12,3,7,5,0,430,11,4,6,1,9,22,5,0,13,19,446
93,Control_v1_93,243.71875,"(100, 100)",0.6094477833381847,294,0.9055441478439425,0.9500891265597148,0.6237816764132553,0.3869303525365434,0.7748478701825557,0.6582278481012658,0.8391304347826087,0.9033613445378151,0.5294117647058824,0.7334525939177102,0.8909090909090909,0.9467140319715808,0.6794055201698513,0.872093023255814,0.7827868852459017,0.34285714285714286,0.8109243697478992,0.8221797323135756,0.055327868852459015,0.780952380952381,441,0,8,3,1,24,17,1,0,0,0,533,9,8,0,2,0,2,8,1,6,9,320,67,12,16,30,2,6,3,2,4,28,450,5,14,2,2,2,7,0,1,16,4,382,0,14,6,0,65,28,1,30,216,2,156,9,5,6,2,6,2,63,2,13,4,386,0,0,0,1,3,0,16,6,1,0,430,2,64,2,7,34,381,7,19,1,3,27,7,1,1,5,16,65,1,1,25,0,410
94,Control_v1_94,53.296875,"(100, 100)",0.7670659123304631,65,0.24359618282270215,0.9509632224168126,0.1,0.22580645161290322,0.9134199134199135,0.8397129186602871,0.9150326797385621,0.9505154639175257,0.2692307692307692,0.8336380255941499,0.9797979797979798,0.9644760213143873,0.0021231422505307855,0.013565891472868217,0.8647540983606558,0.7714285714285715,0.8823529411764706,0.8814531548757171,0.014344262295081968,0.8685714285714285,485,0,0,2,0,1,6,0,0,1,9,543,1,0,1,4,0,1,3,1,438,3,1,1,3,3,6,8,3,5,463,4,2,7,1,17,4,7,4,7,11,2,0,3,422,4,9,0,3,34,79,4,0,3,2,351,11,0,3,2,35,1,0,2,10,7,420,0,1,0,14,0,1,9,7,0,1,461,2,28,430,13,2,2,2,17,1,1,7,13,27,1,3,2,14,14,1,7,0,456
95,Control_v1_95,121.890625,"(100, 100)",0.06558966738849736,146,0.9337474120082816,0.9359861591695502,0.8634453781512605,0.8841463414634146,0.8070796460176991,0.7648221343873518,0.9313304721030042,0.8784029038112523,0.872093023255814,0.9050772626931567,0.9111111111111111,0.9609236234458259,0.8726114649681529,0.8430232558139535,0.9344262295081968,0.8505494505494505,0.9117647058823529,0.9254302103250478,0.7684426229508197,0.780952380952381,451,0,6,1,3,16,6,3,7,2,0,541,6,2,4,4,1,2,3,0,6,9,411,6,5,1,10,11,11,1,0,9,18,435,1,27,1,13,8,4,0,0,4,1,456,5,2,8,3,9,16,6,2,13,3,387,10,2,9,7,6,1,7,0,18,3,434,0,7,0,1,2,12,7,6,1,0,484,2,8,2,9,10,23,5,46,2,4,375,12,1,1,0,4,64,16,0,24,5,410
96,Control_v1_96,80.0,"(100, 100)",0.09098458792865917,94,0.9622641509433962,0.9547826086956521,0.8883826879271071,0.8970588235294118,0.8981670061099797,0.8662280701754386,0.9245283018867925,0.9045801526717557,0.7401032702237521,0.871031746031746,0.9272727272727272,0.9751332149200711,0.8280254777070064,0.8275193798449613,0.9036885245901639,0.8681318681318682,0.9264705882352942,0.9063097514340345,0.8811475409836066,0.8361904761904762,459,0,3,0,2,5,6,3,15,2,1,549,2,0,2,0,2,1,6,0,2,3,390,8,6,3,7,10,40,2,2,4,17,427,1,22,0,5,28,10,1,4,3,0,441,2,7,7,7,16,7,3,1,14,0,395,12,1,20,2,1,2,13,0,4,6,441,0,9,0,1,0,7,3,4,0,0,474,8,26,3,6,2,18,2,15,2,3,430,7,0,4,1,6,29,8,0,20,18,439
97,Control_v1_97,75.75,"(100, 100)",0.02123166651973109,93,0.9582463465553236,0.9714285714285714,0.8647540983606558,0.8379888268156425,0.906,0.9159090909090909,0.9121338912133892,0.9315589353612167,0.8417849898580122,0.8917835671342685,0.9272727272727272,0.9662522202486679,0.8959660297239915,0.872093023255814,0.9282786885245902,0.8857142857142857,0.9159663865546218,0.9369024856596558,0.8504098360655737,0.8476190476190476,459,0,7,3,1,3,11,1,6,4,0,544,7,1,1,2,2,2,4,0,1,1,422,10,5,2,8,4,15,3,1,2,23,450,1,9,2,9,15,4,1,1,5,1,453,2,3,5,6,11,6,2,4,14,0,403,7,3,8,8,7,1,6,4,4,11,436,1,5,1,0,2,3,12,2,0,0,490,4,10,1,6,6,32,4,2,8,1,415,13,3,1,5,10,29,6,1,10,15,445
98,Control_v1_98,72.828125,"(100, 100)",0.0013817966483789812,88,0.9688796680497925,0.961335676625659,0.8893709327548807,0.8723404255319149,0.9,0.9170403587443946,0.9355509355509356,0.9319066147859922,0.8326848249027238,0.8631178707224335,0.9434343434343434,0.9715808170515098,0.8704883227176221,0.874031007751938,0.9036885245901639,0.8989010989010989,0.9453781512605042,0.9158699808795411,0.8770491803278688,0.8647619047619047,467,0,5,0,3,3,6,2,8,1,1,547,5,3,1,1,0,1,4,0,0,4,410,17,5,2,6,8,17,2,1,7,15,451,2,8,2,5,20,5,0,0,5,0,441,2,3,2,6,29,4,2,2,12,1,409,12,1,10,2,4,1,2,3,3,5,450,0,8,0,1,2,9,5,4,1,0,479,3,19,2,5,4,21,3,9,1,1,428,14,2,1,4,5,27,6,1,15,10,454
99,Control_v1_99,176.78125,"(100, 100)",1.0612559229353282,217,0.5911764705882353,0.48122529644268774,0.3143989431968296,0.33753943217665616,0.7891682785299806,0.0,0.16666666666666666,0.7835820895522388,0.36363636363636365,0.7817460317460317,0.8121212121212121,0.8650088809946714,0.505307855626327,0.20736434108527133,0.8360655737704918,0.0,0.0021008403361344537,0.8030592734225621,0.5,0.7504761904761905,402,0,30,38,0,0,0,0,24,1,0,487,54,2,1,0,1,0,18,0,54,70,238,64,8,0,2,2,30,3,159,9,107,107,2,0,0,15,114,3,0,6,10,0,408,0,2,1,10,51,40,17,132,62,3,0,0,29,167,5,2,404,56,4,5,0,1,0,3,1,1,0,3,3,12,0,0,420,45,39,21,19,125,36,5,0,0,31,244,7,1,0,2,1,73,0,0,38,16,394
