,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
66,round_to_0_v1_66,27.625,"(20, 20, 20, 20)",2.298699729307863,52,0.0,0.11246748048829297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9982238010657194,0.0,0.0,0.0,0.0,0.0021008403361344537,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,562,0,0,1,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,475,0,0,0,0,1,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,1,524,0,0,0,0,0,0,0,0
67,round_to_0_v1_67,15.40625,"(20, 20, 20, 20)",2.300096934244096,28,0.0,0.11224899598393574,0.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,0.9928952042628775,0.0,0.0,0.0,0.002197802197802198,0.0,0.0038240917782026767,0.0,0.0,0,494,0,0,0,1,0,0,0,0,0,559,0,0,0,2,0,1,1,0,0,470,0,0,0,0,0,0,1,0,0,514,1,0,0,0,0,1,0,0,0,488,0,0,0,0,0,0,0,0,0,451,0,0,1,1,0,2,0,0,0,474,0,0,0,1,0,1,0,0,0,518,0,0,0,1,0,2,2,0,0,488,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,1,0,0
68,round_to_0_v1_68,23.375,"(20, 20, 20, 20)",2.300488212081686,44,0.0,0.11275786100540756,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001937984496124031,0.0,0.002197802197802198,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,511,0,1,0,3,0,0,1,0,0,488,0,0,0,0,0,0,0,0,0,453,0,0,1,1,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
69,round_to_0_v1_69,54.140625,"(20, 20, 20, 20)",2.2785478518449467,95,0.0,0.27805486284289277,0.11436541143654114,0.11258955987717502,0.0,0.0,0.0,0.19014084507042253,0.0,0.10144927536231885,0.0,0.3960923623445826,0.6963906581740976,0.2131782945736434,0.0,0.0,0.0,0.10325047801147227,0.0,0.013333333333333334,0,51,325,99,0,0,0,17,0,3,0,223,146,89,0,0,0,95,0,10,0,30,328,95,0,0,0,13,0,5,0,68,308,110,0,0,0,22,0,8,0,55,298,110,0,0,0,16,0,9,0,59,261,102,0,0,0,25,0,8,0,38,357,66,0,0,0,12,0,3,0,177,191,92,0,0,0,54,0,9,0,12,369,93,0,0,0,7,0,7,0,89,285,121,0,0,0,23,0,7
70,round_to_0_v1_70,28.546875,"(20, 20, 20, 20)",2.185063028286387,53,0.23214285714285715,0.0,0.1935483870967742,0.2631578947368421,0.0,0.1518324607329843,0.07142857142857142,0.14365125804564072,0.08835341365461848,0.0,0.026262626262626262,0.0,0.025477707006369428,0.5135658914728682,0.0,0.06373626373626373,0.0021008403361344537,0.9388145315487572,0.045081967213114756,0.0,13,0,15,158,0,25,2,238,44,0,0,0,1,58,0,29,0,428,47,0,13,0,12,146,0,19,2,254,24,1,12,0,13,265,0,23,2,158,43,0,2,0,1,48,0,12,2,410,12,1,9,0,6,110,0,29,0,279,22,0,2,0,6,81,0,25,1,335,26,0,2,0,2,13,0,6,5,491,4,0,3,0,5,107,0,16,0,335,22,0,0,1,1,21,0,7,0,490,5,0
71,round_to_0_v1_71,10.921875,"(20, 20, 20, 20)",2.2898601924938773,21,0.8,0.11360420456842531,0.0,0.0,0.0,0.0,0.0,0.3902439024390244,0.0,0.0,0.00808080808080808,0.9982238010657194,0.0,0.0,0.0,0.0,0.0,0.030592734225621414,0.0,0.0,4,465,3,0,0,0,0,23,0,0,0,562,1,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,1,0,0,0,476,0,0,0,0,0,0,0,0,1,503,0,1,0,0,0,16,0,2,0,488,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,1,0,0
72,round_to_0_v1_72,15.09375,"(20, 20, 20, 20)",2.300488748532801,28,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
73,round_to_0_v1_73,10.15625,"(20, 20, 20, 20)",2.2416644503509793,18,0.12248995983935743,0.6258503401360545,0.0,0.1509686038744155,0.113388573920628,0.0,0.0,0.5254237288135594,0.0,0.25,0.24646464646464647,0.16341030195381884,0.0,0.437984496124031,0.5327868852459017,0.0,0.0,0.05927342256214149,0.0,0.0038095238095238095,122,0,0,101,272,0,0,0,0,0,56,92,0,270,142,0,0,2,0,1,114,3,0,148,204,0,0,1,0,1,96,14,0,226,177,0,0,2,0,1,97,7,0,110,260,0,0,12,0,2,95,3,0,137,220,0,0,0,0,0,125,2,0,115,234,0,0,0,0,0,81,18,0,126,267,0,0,31,0,0,124,2,0,119,242,0,0,0,0,1,86,6,0,145,275,0,0,11,0,2
74,round_to_0_v1_74,31.15625,"(20, 20, 20, 20)",2.0930779866420757,59,0.15365079365079365,0.4529058116232465,0.0,0.10327455919395466,0.07627118644067797,0.0,0.0,0.08791208791208792,0.15853658536585366,0.0,0.9777777777777777,0.8028419182948491,0.0,0.07945736434108527,0.018442622950819672,0.0,0.0,0.015296367112810707,0.07991803278688525,0.0,484,0,0,6,0,0,0,1,4,0,24,452,0,25,19,0,0,6,37,0,342,60,0,29,10,0,0,11,19,0,382,49,0,41,14,0,0,12,18,0,327,68,0,46,9,0,0,9,29,0,332,34,0,44,10,0,0,12,23,0,451,9,0,11,1,0,0,1,3,0,330,80,0,62,14,0,0,8,29,0,218,150,0,52,13,0,0,16,39,0,260,96,0,81,28,0,0,15,45,0
75,round_to_0_v1_75,41.046875,"(20, 20, 20, 20)",1.8409623635131476,73,0.3395638629283489,0.6199095022624435,0.3922942206654991,0.0,0.25547445255474455,0.2324022346368715,0.2591549295774648,0.3551912568306011,0.24789915966386555,0.2866043613707165,0.2202020202020202,0.7300177619893428,0.47558386411889597,0.0,0.07172131147540983,0.45714285714285713,0.5798319327731093,0.372848948374761,0.24180327868852458,0.17523809523809525,109,29,7,1,3,210,70,11,53,2,1,411,107,0,3,1,38,0,2,0,5,73,224,1,6,13,84,20,30,15,79,38,30,0,2,174,113,13,51,16,17,7,13,0,35,70,129,93,40,84,33,48,21,0,8,208,68,32,24,13,14,14,63,0,39,25,276,7,9,29,16,14,46,0,15,56,91,195,47,43,31,23,39,0,8,81,91,70,118,27,16,6,21,0,18,57,105,108,102,92
