,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
0,Control_v1_0,7.8125,20,2.300253220658218,33,0.0,0.11262252450490098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,515,0,1,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
1,Control_v1_1,23.359375,20,1.7031183768873235,100,0.9488272921108742,0.9649446494464945,0.0,0.3333333333333333,0.0,0.0,0.0,0.13064312736443884,0.3125,0.0,0.898989898989899,0.9289520426287744,0.0,0.001937984496124031,0.0,0.0,0.0,0.9904397705544933,0.010245901639344262,0.0,445,0,0,0,0,4,0,46,0,0,1,523,0,1,0,0,0,32,6,0,2,6,0,0,0,1,0,460,2,0,3,0,0,1,0,0,0,512,0,0,0,1,0,0,0,0,0,487,0,0,7,1,0,1,0,0,0,445,1,0,1,3,0,0,0,0,0,472,0,0,4,0,0,0,0,0,0,518,1,0,5,5,0,0,0,0,0,473,5,0,1,3,0,0,0,0,0,520,1,0
2,Control_v1_2,28.796875,20,1.778205388726655,124,1.0,0.9533213644524237,0.0,0.48214285714285715,0.0,0.8871391076115486,0.0625,0.13178490280232263,0.2962962962962963,0.0,0.00202020202020202,0.9431616341030196,0.0,0.05232558139534884,0.0,0.7428571428571429,0.0021008403361344537,0.9980879541108987,0.01639344262295082,0.0,1,0,0,0,0,0,0,494,0,0,0,531,0,2,0,3,0,16,11,0,0,8,0,0,0,0,0,461,2,0,0,0,0,27,0,28,8,452,1,0,0,2,1,0,0,1,1,482,1,0,0,0,0,21,0,338,4,89,3,0,0,3,0,1,0,2,1,469,0,0,0,1,0,0,0,0,0,522,0,0,0,10,0,1,0,5,0,464,8,0,0,2,0,4,0,4,2,512,1,0
3,Control_v1_3,34.40625,20,1.9713921996311208,154,0.0,0.9468085106382979,0.0,0.0,0.0,0.0,0.0,0.11792666364870982,0.35294117647058826,0.0,0.0,0.9484902309058615,0.0,0.0,0.0,0.0,0.0,0.9961759082217974,0.012295081967213115,0.0,0,0,0,0,0,0,0,495,0,0,0,534,0,0,0,0,0,28,1,0,0,4,0,0,0,0,0,462,5,0,0,0,0,0,0,0,0,513,3,0,0,3,0,0,0,0,0,485,0,0,0,4,0,0,0,0,0,451,0,0,0,3,0,0,0,0,0,472,1,0,1,0,0,0,0,0,0,521,1,0,0,11,0,0,0,0,0,471,6,0,0,5,0,0,0,0,0,520,0,0
4,Control_v1_4,45.40625,20,1.1391198665864277,197,0.9486081370449678,0.9521276595744681,0.2535211267605634,0.0,0.9292452830188679,0.0,0.8877338877338877,0.1719852200201545,0.0,0.0,0.8949494949494949,0.9538188277087034,0.03821656050955414,0.0,0.8073770491803278,0.0,0.8970588235294118,0.9789674952198852,0.0,0.0,443,0,13,0,0,0,7,32,0,0,1,537,3,0,2,0,0,17,0,3,4,6,18,0,3,0,22,417,0,1,1,0,6,0,1,0,2,505,0,1,3,4,4,0,394,0,4,76,0,3,5,1,7,0,0,0,15,425,0,2,2,3,16,0,1,0,427,27,0,0,3,1,1,0,5,0,0,512,0,1,4,6,2,0,0,0,3,468,0,5,1,6,1,0,18,0,1,498,0,0
5,Control_v1_5,20.421875,20,1.9951015781345227,97,0.9416666666666667,0.1253904506916555,0.0,0.0,0.0,0.0,0.23684210526315788,0.0,0.0,0.0,0.9131313131313131,0.9982238010657194,0.0,0.0,0.0,0.0,0.018907563025210083,0.0,0.0,0.0,452,34,0,0,0,0,9,0,0,0,0,562,0,0,0,0,1,0,0,0,3,466,0,0,0,0,2,0,0,0,3,511,0,0,0,0,2,0,0,0,1,486,0,0,0,0,1,0,0,0,7,442,0,0,0,0,6,0,0,0,5,462,0,0,0,0,9,0,0,0,2,516,0,0,0,0,5,0,0,0,5,480,0,0,0,0,3,0,0,0,2,523,0,0,0,0,0,0,0,0
6,Control_v1_6,8.3125,20,2.047360353305929,39,0.0,0.1242003088462387,0.0,0.0,0.0,0.0,0.0,0.9671052631578947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8432122370936902,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,5,0,0,0,514,0,0,0,0,0,2,0,0,0,485,0,1,0,0,0,2,0,0,0,453,0,1,0,0,0,1,0,0,0,476,0,0,0,0,0,0,0,0,0,73,0,9,0,0,0,441,0,0,0,488,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,5,0,0
7,Control_v1_7,16.109375,20,1.394660941319489,74,0.9546436285097192,0.9602888086642599,0.20454545454545456,0.5,0.35714285714285715,0.1111111111111111,0.9193205944798302,0.1517018779342723,0.38461538461538464,0.0,0.8929292929292929,0.9449378330373002,0.01910828025477707,0.001937984496124031,0.010245901639344262,0.004395604395604396,0.9096638655462185,0.988527724665392,0.020491803278688523,0.0,442,0,16,0,0,1,6,30,0,0,1,532,0,0,0,1,0,24,5,0,9,2,9,0,3,3,4,439,2,0,1,0,5,1,0,0,1,506,2,0,1,2,2,0,5,5,12,461,0,0,4,2,4,0,2,2,13,426,2,0,1,2,1,0,2,6,433,31,0,0,2,0,1,0,1,0,1,517,1,0,1,13,6,0,0,0,1,457,10,0,1,1,0,1,1,0,0,517,4,0
8,Control_v1_8,27.171875,20,1.180509386299263,129,0.973568281938326,0.954954954954955,0.3409090909090909,0.17565217391304347,0.2857142857142857,0.0,0.8326996197718631,0.9559748427672956,0.18181818181818182,0.0,0.8929292929292929,0.9413854351687388,0.06369426751592357,0.9786821705426356,0.00819672131147541,0.0,0.9201680672268907,0.8718929254302104,0.004098360655737705,0.0,442,0,4,41,0,0,7,1,0,0,0,530,3,25,0,0,0,1,4,0,1,9,30,385,3,0,36,5,2,0,1,0,5,505,0,0,2,2,1,0,1,2,22,432,4,0,22,5,0,0,6,4,2,426,2,0,15,0,0,0,0,0,12,23,3,0,438,0,0,0,1,2,0,63,0,0,1,456,0,0,1,7,6,471,0,0,1,0,2,0,1,1,4,504,2,0,4,7,2,0
9,Control_v1_9,24.34375,20,1.999478545341662,108,0.9015748031496063,0.12589605734767026,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9252525252525252,0.9982238010657194,0.010615711252653927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,29,8,0,0,0,0,0,0,0,1,562,0,0,0,0,0,0,0,0,15,451,5,0,0,0,0,0,0,0,3,510,3,0,0,0,0,0,0,0,1,487,0,0,0,0,0,0,0,0,12,437,6,0,0,0,0,0,0,0,4,469,3,0,0,0,0,0,0,0,2,519,1,0,0,0,1,0,0,0,9,478,1,0,0,0,0,0,0,0,3,522,0,0,0,0,0,0,0,0
