,Name,train time [s],layers,loss val,iters,Class_0_precs,Class_1_precs,Class_2_precs,Class_3_precs,Class_4_precs,Class_5_precs,Class_6_precs,Class_7_precs,Class_8_precs,Class_9_precs,Class_0_recall,Class_1_recall,Class_2_recall,Class_3_recall,Class_4_recall,Class_5_recall,Class_6_recall,Class_7_recall,Class_8_recall,Class_9_recall,Confmat_0,Confmat_1,Confmat_2,Confmat_3,Confmat_4,Confmat_5,Confmat_6,Confmat_7,Confmat_8,Confmat_9,Confmat_10,Confmat_11,Confmat_12,Confmat_13,Confmat_14,Confmat_15,Confmat_16,Confmat_17,Confmat_18,Confmat_19,Confmat_20,Confmat_21,Confmat_22,Confmat_23,Confmat_24,Confmat_25,Confmat_26,Confmat_27,Confmat_28,Confmat_29,Confmat_30,Confmat_31,Confmat_32,Confmat_33,Confmat_34,Confmat_35,Confmat_36,Confmat_37,Confmat_38,Confmat_39,Confmat_40,Confmat_41,Confmat_42,Confmat_43,Confmat_44,Confmat_45,Confmat_46,Confmat_47,Confmat_48,Confmat_49,Confmat_50,Confmat_51,Confmat_52,Confmat_53,Confmat_54,Confmat_55,Confmat_56,Confmat_57,Confmat_58,Confmat_59,Confmat_60,Confmat_61,Confmat_62,Confmat_63,Confmat_64,Confmat_65,Confmat_66,Confmat_67,Confmat_68,Confmat_69,Confmat_70,Confmat_71,Confmat_72,Confmat_73,Confmat_74,Confmat_75,Confmat_76,Confmat_77,Confmat_78,Confmat_79,Confmat_80,Confmat_81,Confmat_82,Confmat_83,Confmat_84,Confmat_85,Confmat_86,Confmat_87,Confmat_88,Confmat_89,Confmat_90,Confmat_91,Confmat_92,Confmat_93,Confmat_94,Confmat_95,Confmat_96,Confmat_97,Confmat_98,Confmat_99
0,round_to_0_v1_0,6.375,20,4.155174377125726,18,0.1405940594059406,0.8412698412698413,0.0,0.0,0.0,0.10590383444917834,0.15359116022099448,0.08080808080808081,0.0,0.0,0.4303030303030303,0.6589698046181173,0.0,0.0,0.0,0.3824175824175824,0.2920168067226891,0.07648183556405354,0.0,0.0,213,0,0,0,0,90,49,143,0,0,14,371,0,0,0,127,43,8,0,0,152,6,0,0,0,129,113,71,0,0,125,9,0,0,0,259,107,16,0,0,172,5,1,0,0,183,86,41,0,0,129,15,0,0,0,174,121,16,0,0,144,1,0,0,0,113,139,79,0,0,255,0,0,0,0,158,70,40,0,0,124,24,0,0,0,224,82,34,0,0,187,10,0,0,0,186,95,47,0,0
1,round_to_0_v1_1,10.640625,20,2.159287863274379,34,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.1104773975496409,0.0,0.0,0.0,0.458259325044405,0.0,0.0,0.004098360655737705,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,495,0,0,1,258,0,0,5,0,0,299,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,2,0,0,486,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0
2,round_to_0_v1_2,11.890625,20,2.316374535800282,34,0.14056224899598393,0.0,0.0821917808219178,0.196875,0.0,0.1486697965571205,0.14897798742138366,0.12863070539419086,0.0,0.12299465240641712,0.2828282828282828,0.0,0.012738853503184714,0.12209302325581395,0.0,0.2087912087912088,0.7962184873949579,0.05927342256214149,0.0,0.04380952380952381,140,0,14,35,0,64,187,30,0,25,172,0,5,72,0,122,138,21,0,33,73,0,6,12,0,33,318,18,0,11,140,0,12,63,0,155,101,23,0,22,43,0,6,12,0,27,365,20,0,15,120,0,5,48,0,95,134,36,0,17,47,0,4,5,0,16,379,20,0,5,63,0,7,11,0,29,358,31,0,24,108,0,5,40,0,54,253,16,0,12,90,0,9,22,0,44,311,26,0,23
3,round_to_0_v1_3,19.640625,20,2.1569894962954743,59,0.14713493530499075,0.6751740139211136,0.0749063670411985,0.08148148148148149,0.0,0.0,0.12544802867383512,0.0,0.0875,0.09333333333333334,0.804040404040404,0.5168738898756661,0.16985138004246284,0.02131782945736434,0.0,0.0,0.07352941176470588,0.0,0.014344262295081968,0.05333333333333334,398,3,51,12,0,0,13,0,5,13,24,291,159,4,0,0,54,2,1,28,294,9,80,26,0,0,29,0,5,28,396,7,61,11,0,0,9,0,10,22,286,14,102,19,0,0,29,0,7,31,282,9,90,8,0,0,21,0,10,35,207,34,137,9,0,0,35,0,8,46,201,31,173,18,0,0,46,0,14,40,316,11,92,17,0,0,16,0,7,29,301,22,123,11,0,0,27,0,13,28
4,round_to_0_v1_4,11.015625,20,2.294981330986939,36,0.0,0.11318858061921995,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,476,0,0,0,0,11,1,0,0,0,454,0,0,0,0,0,1,0,0,0,469,0,0,0,0,7,0,0,0,0,518,0,0,0,0,5,0,0,0,0,488,0,0,0,0,0,0,0,0,0,524,0,0,0,0,1,0,0,0
5,round_to_0_v1_5,9.4375,20,2.3005352525406955,30,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
6,round_to_0_v1_6,12.453125,20,2.272256912778164,39,0.0,1.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.10555105348460292,0.0,0.0,0.0,0.0674955595026643,0.0,0.027131782945736434,0.0,0.0,0.0,0.9961759082217974,0.0,0.0,0,0,0,8,0,0,0,487,0,0,0,38,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,471,0,0,1,0,0,14,0,0,0,501,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,2,0,0,0,521,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,1,0,0,524,0,0
7,round_to_0_v1_7,14.0,20,2.2801701550914766,43,0.0,0.11358574610244988,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964476021314387,0.012738853503184714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,561,2,0,0,0,0,0,0,0,0,465,6,0,0,0,0,0,0,0,0,465,51,0,0,0,0,0,0,0,1,487,0,0,0,0,0,0,0,0,0,454,1,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0
8,round_to_0_v1_8,11.15625,20,2.2576115807696326,34,1.0,0.0,0.0,0.17894736842105263,0.4266666666666667,0.0,0.12936507936507938,0.14078987036478746,0.0,0.09274193548387097,0.00808080808080808,0.0,0.0,0.03294573643410853,0.06557377049180328,0.0,0.34243697478991597,0.892925430210325,0.0,0.04380952380952381,4,1,0,7,0,0,100,352,0,31,0,0,0,9,0,0,160,361,0,33,0,0,0,7,0,0,79,371,0,14,0,0,0,17,0,0,259,213,0,27,0,0,0,4,32,0,57,374,0,21,0,0,0,19,1,0,189,222,0,24,0,0,0,13,0,0,163,261,0,39,0,0,0,0,27,0,20,467,0,9,0,0,0,14,0,0,192,255,0,27,0,0,0,5,15,0,41,441,0,23
9,round_to_0_v1_9,10.921875,20,2.3012143941893357,35,0.0,0.11271271271271271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,495,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,487,0,1,0,0,0,0,0,0,0,454,0,0,0,0,0,1,0,0,0,476,0,0,0,0,0,0,0,0,0,522,0,1,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,523,0,2,0,0,0,0,0,0
